"","tax_id","stnum","stname","zip","frontfeet","depth","sqft","acres","nhood","ward","censustract","landuse","yearbuilt","units","vacantbuild","watersvc","assessedland","assessedval","citytaxable","starc","taxtrust","amtdelinqt","taxyrsdelinqt","overduewater","totint"
"257","31150010100000050170000000","321-25","CLINTON ST S","13202",43.25,136.5,5907.98700361164,0.135629,"Downtown","09","32","Commercial",1953,0,"N","A",140400,465000,295000,295000,NA,0,0,0,0
"258","31150010100000050070000000","326","SALINA ST S","13202",21.42,136.62,2922.651835269,0.067095,"Downtown","09","32","Commercial",1930,0,"N","I",80000,194700,194700,194700,NA,0,0,0,0
"259","31150010100000060090000000","321","SALINA ST S TO BANK ALLEY","13090",21.64,132,2856.47686776505,0.065576,"Downtown","09","32","Commercial",1920,0,"N","A",83000,2e+05,170000,170000,NA,0,0,817.86,0
"260","31150010200000020120000000","317","MONTGOMERY ST REAR","13202",28,93.92,2274.59734389924,0.052218,"Downtown","15","32","Commercial",1970,0,"N",NA,53300,170000,170000,170000,NA,0,0,0,0
"261","31150010200000020110000000","319","MONTGOMERY ST","13057",32.75,66,2145.75441205512,0.04926,"Downtown","15","32","Commercial",1970,0,"N","A",85800,450000,350000,350000,NA,0,0,300,0
"262","31150010200000010040000000","318-22","MONTGOMERY ST","13202",66,165.04,13529.2127148831,0.310588,"Downtown","09","32","Apartment",1975,25,"N","A",270700,2750000,367000,367000,NA,0,0,1065.65,0
"263","31150010200000010120000000","325-45","WARREN ST S","10024",208.5,165,31714.1908380335,0.728058,"Downtown","09","32","Parking",1950,0,"N","A",778000,2065000,910000,910000,NA,0,0,0,0
"264","31150010200000020060000000","337","ONONDAGA ST E","13214",90,180,19500.4818924001,0.447669,"Downtown","15","32","Parking",0,0,"N",NA,173900,186500,186500,186500,NA,0,0,0,0
"265","31150010200000020050000000","345-67","ONONDAGA ST E","13214",198.83,214.5,24145.8231626886,0.554312,"Downtown","15","32","Parking",0,0,"N",NA,357900,388300,388300,388300,NA,0,0,0,0
"266","31150010100000040130000000","136","WALTON ST","13088",29.67,60,1780.20634107478,0.040868,"Downtown","09","32","Commercial",1940,0,"N","A",26100,243000,243000,243000,NA,0,0,0,0
"267","31150010100000040140000000","317-21","FRANKLIN ST S & WALTON ST","13202",60,60,3600.01118868763,0.082645,"Downtown","09","32","Commercial",1940,0,"N","A",54000,344000,302400,302400,NA,0,0,7.89,0
"268","31150010100000060100000000","317-19","SALINA ST S TO BANK ALLEY","12210",44.5,132,5874.00690787654,0.134849,"Downtown","09","32","Commercial",1920,0,"N","A",146800,1174000,240000,240000,NA,0,0,0,0
"269","31150010200000020130000000","315","MONTGOMERY ST","13202",38,66,2507.99575500769,0.057576,"Downtown","15","32","Commercial",1895,0,"N","A",80000,386000,194000,194000,NA,0,0,0,0
"270","31150010100000050060000000","320-24","SALINA ST S","13202",47.5,136.62,6512.55964770706,0.149508,"Downtown","09","32","Commercial",1940,0,"N","A",77000,78000,78000,78000,NA,0,0,3.98,0
"271","31150010100000040100000000","130","WALTON ST","13078",22.1,70.36,1554.95245372612,0.035697,"Downtown","09","32","Commercial",1950,0,"N","A",23100,212000,212000,212000,NA,0,0,0,0
"272","31150010100000040080000000","318-22","CLINTON ST S & WALTON ST","13202",62,105.01,6920.53054194421,0.158874,"Downtown","09","32","Commercial",1920,0,"N","A",130200,910000,813400,813400,NA,0,0,3110.44,0
"273","31150010100000050180010000","315-19","CLINTON ST S","13202",60,136.5,8196.0573658998,0.188156,"Downtown","09","32","Commercial",1920,0,"N","A",163200,1255000,435000,435000,NA,0,0,0,0
"274","31150010100000060110000000","313","SALINA ST S TO BANK ALLEY","13202",26,132,3431.98611005041,0.078788,"Downtown","09","32","Commercial",1920,0,"N","A",68600,90000,90000,90000,NA,0,0,49.11,0
"275","31150010200000010130000000","315-21","WARREN ST S","13202",65,132,8546.49011541266,0.1962,"Downtown","09","32","Vacant Land",NA,0,"N",NA,171600,171600,0,0,NA,0,0,0,0
"276","31150010200000020140000000","305","MONTGOMERY ST","13215",32,66,2112.0121677437,0.048485,"Downtown","15","32","Commercial",1900,0,"N","A",122000,180000,180000,180000,NA,0,0,0,0
"277","31150010100000040070000000","316","CLINTON ST S","13104",40,75.02,3043.31247796636,0.069865,"Downtown","09","32","Commercial",1920,0,"N","A",60000,414000,157000,157000,NA,0,0,282.98,0
"278","31150010100000030100000000","200","WALTON ST & FRANKLIN ST S","13202",98.33,100,9832.97172766632,0.225734,"Downtown","09","32","Commercial",1940,0,"N","A",147100,2055000,602000,602000,NA,0,0,0,0
"279","31150010100000040110000000","134","WALTON ST","13202",22,102.5,2255.8752718218,0.051788,"Downtown","09","32","Commercial",1940,0,"N","A",33700,283400,283400,283400,NA,0,0,0,0
"280","31150010100000040120000000","134 1/2","WALTON ST","13202",11,81.72,1024.55532146334,0.023521,"Downtown","09","32","Vacant Land",NA,0,"N",NA,17800,17800,17800,17800,NA,0,0,0,0
"281","31150010100000050180020000","313 1/2","CLINTON ST S","13202",9,136.5,2078.62775375807,0.047719,"Downtown","09","32","Vacant Land",NA,0,"N",NA,2500,2500,2500,2500,NA,0,0,0,0
"282","31150010200000040030000000","539-41","GENESEE ST E","13202",61.87,140.95,7791.07973608144,0.178859,"Downtown","15","32","Parking",0,0,"N",NA,88400,95800,95800,95800,NA,0,0,0,0
"283","31150010100000040090000000","120-24","WALTON ST","13202",64.3,105,6491.27135906384,0.149019,"Downtown","09","32","Commercial",1930,0,"N",NA,100800,1312000,1312000,1312000,NA,0,0,0,0
"284","31150010200000040040000000","307","TOWNSEND ST S & GENESEE S","13202",72,169.78,16542.4104188243,0.379761,"Downtown","15","32","Commercial",1980,0,"N","A",176000,612000,612000,612000,NA,0,0,300,0
"285","31150010100000030120000000","216","WALTON ST","13104",44,109.42,4812.84720730857,0.110488,"Downtown","09","32","Commercial",1950,0,"N","A",72200,560000,507000,507000,NA,844.49,2,477.02,114.75
"286","31150010100000040150000000","309-15","FRANKLIN ST S","13202",66.5,89.67,5149.19723505634,0.118209,"Downtown","09","32","Commercial",1930,0,"N","A",88100,521200,521200,521200,NA,0,0,15,0
"287","31150010100000030090000000","308-10","FRANKLIN ST S","13202",29.18,32.33,951.427561490426,0.021842,"Downtown","09","32","Commercial",1900,0,"N","A",14100,217000,217000,217000,NA,0,0,0,0
"288","31150010100000070040010000","312-44","WARREN ST S TO BANK ALLEY","13214",239.11,132,30517.1894767587,0.700578,"Downtown","09","32","Commercial",1978,0,"Y","A",914200,1150000,1150000,1150000,NA,0,0,829.5,0
"289","31150010100000050190000000","307-13","CLINTON ST S","13214",52,98,4549.57164096917,0.104444,"Downtown","09","32","Commercial",1920,0,"N",NA,94900,305000,305000,305000,NA,290.1,1,0,8.7
"290","31150010200000010140010000","309","WARREN ST S","13202",42,68,2933.89436554199,0.067353,"Downtown","09","32","Vacant Land",NA,0,"N",NA,60000,60000,0,0,NA,0,0,0,0
"291","31150010100000070030000000","306-08","WARREN ST S","13088",24.5,74,1795.62021138546,0.041222,"Downtown","09","32","Commercial",1975,0,"N","A",71000,1e+05,1e+05,1e+05,NA,0,0,0,0
"292","31150010200000050010000000","601","GENESEE ST E & MCBRIDE ST","13202",246.83,309.72,77707.4428958206,1.783917,"Downtown","15","32","Schools",1983,0,"Y","A",346000,1795000,1795000,1795000,NA,0,0,74.68,0
"293","31150010200000040010000000","571-81","GENESEE ST E & MC BRIDE S","13210",142.91,302.92,33311.9876557375,0.764738,"Downtown","15","32","Schools",1960,0,"N","A",625800,2439500,0,0,NA,0,0,0,0
"294","31150010200000040020000000","555","GENESEE ST E TO FAYETTE S","13202",56.36,232.11,18870.6241500572,0.43321,"Downtown","15","32","Commercial",1983,0,"N","A",381200,8e+05,8e+05,8e+05,NA,0,0,0,0
"295","31150010200000040050000000","301","TOWNSEND ST S & FAYETTE S","13202",66,198,13068.0359953711,0.300001,"Downtown","15","32","Religious",1926,0,"N","A",261400,904300,0,0,NA,0,0,0,0
"296","31150010200000030010000000","301","STATE ST S & FAYETTE ST E","13202",136,400,52128.0903854291,1.196696,"Downtown","15","32","Parks",0,0,"N","A",426000,433900,0,0,NA,0,0,0,0
"297","31150010200000020040000000","300","STATE ST S & FAYETTE ST E","13214",201.96,165,33399.963367864,0.766758,"Downtown","15","32","Commercial",1983,0,"N","A",664000,15060400,15060400,15060400,NA,0,0,214.1,0
"298","31150010200000020030000000","318","FAYETTE ST E","13078",33,132,4355.99852967586,0.1,"Downtown","15","32","Commercial",1900,0,"N","A",122000,2e+05,2e+05,2e+05,NA,0,0,193.47,0
"299","31150010200000020020000000","314","FAYETTE ST E","13202",33,132,4355.99852966049,0.1,"Downtown","15","32","Commercial",1900,0,"N","A",122000,228000,228000,228000,NA,0,0,0,0
"300","31150010200000020010000000","300-12","FAYETTE ST E & MONTGOMERY","13202",198,95,27832.827906834,0.638954,"Downtown","15","32","Parking",1985,0,"N","A",559800,6225000,0,0,NA,0,0,0,0
"301","31150010200000010030000000","300-10","MONTGOMERY ST & FAYETTE S","13202",198,132,26178.6558997838,0.600979,"Downtown","09","32","Religious",1900,0,"N","A",502300,1490500,0,0,NA,0,0,0,0
"302","31150010200000010020000000","214-18","FAYETTE ST E","13202",76,165,11961.1131579819,0.274589,"Downtown","09","32","Parking",0,0,"N",NA,3e+05,310000,310000,310000,NA,0,0,0,0
"303","31150010200000010010010000","210","FAYETTE ST E","13202",41,54.54,3145.29232836323,0.072206,"Downtown","09","32","Commercial",1940,0,"N","A",95000,180000,180000,180000,NA,0,0,0,0
"304","31150010200000010160000000","208","FAYETTE ST E","13202",10.08,100,2162.67689681177,0.049648,"Downtown","09","32","Vacant Land",NA,0,"N",NA,52200,52200,52200,52200,NA,0,0,0,0
"305","31150010200000010150010000","305","WARREN ST S & FAYETTE ST","13202",57.43,68.92,3958.04995822986,0.090864,"Downtown","09","32","Vacant Land",NA,0,"N",NA,79900,79900,0,0,NA,0,0,0,0
"306","31150010100000070020000000","300-04","WARREN ST S & FAYETTE ST","13202",41.5,73.29,3041.55248659746,0.069824,"Downtown","09","32","Commercial",1950,0,"N","A",200800,325500,325500,325500,NA,519.64,1,0,15.59
"307","31150010100000070010000000","110-16","FAYETTE ST E & BANK ALLEY","13214",58.71,99,4975.89352113566,0.114231,"Downtown","09","32","Parking",0,0,"N",NA,172300,172300,172300,172300,NA,0,0,0,0
"308","31150010100000060120000000","301","SALINA ST S & FAYETTE ST","17105",107,132,14124.0041899874,0.324243,"Downtown","09","32","Commercial",1920,0,"N","A",494000,650000,650000,650000,NA,0,0,0,0
"309","31150010100000050040010000","302-10","SALINA ST S & FAYETTE ST","13202",132,193.43,23453.5684636844,0.53842,"Downtown","09","32","Commercial",1930,0,"N",NA,585000,750000,750000,750000,NA,0,0,168.08,0
"310","31150010100000050010010000","121-29","FAYETTE ST W & CLINTON ST","13202",80.08,66,5277.35866687726,0.121151,"Downtown","09","32","Commercial",1920,0,"N","A",232000,817000,513250,513250,NA,0,0,0,0
"311","31150010100000040060000000","201-13","FAYETTE ST W & CLINTON ST","13202",137,103,18193.6531519523,0.417669,"Downtown","09","32","Parking",0,0,"N",NA,548700,548700,548700,548700,NA,0,0,0,0
"312","31150010100000040050000000","215","FAYETTE ST W TO WALTON ST","14221",24.54,205,5001.20823372785,0.114812,"Downtown","09","32","Commercial",1920,0,"Y","I",73800,275000,275000,275000,NA,0,0,0,0
"313","31150010100000040040000000","219-25","FAYETTE ST W TO WALTON ST","13032",47.33,205,9783.68906886501,0.224603,"Downtown","09","32","Commercial",1920,0,"N","A",144500,760000,760000,760000,NA,0,0,618.5,0
"314","31150010100000040030000000","229-37","FAYETTE ST W","13202",64.04,5,6864.40226933865,0.157585,"Downtown","09","32","Commercial",1930,0,"N","A",102400,768000,768000,768000,NA,0,0,0,0
"315","31150010100000040020000000","239-45","FAYETTE ST W TO WALTON ST","13202",66.28,205.8,11887.6664699353,0.272903,"Downtown","09","32","Commercial",1930,0,"N","A",230000,1231100,1231100,1231100,NA,0,0,877.8,0
"316","31150010100000040010000000","247-59","FAYETTE ST W & FRANKLIN S","13202",122.15,80,11228.3056082923,0.257766,"Downtown","09","32","Commercial",1930,0,"N","A",155500,2e+06,2e+06,2e+06,NA,0,0,15,0
"317","31150010100000030080000000","301-07","FAYETTE ST W & FRANKLIN S","13219",57.33,76.02,5095.70545325142,0.116981,"Downtown","09","32","Commercial",1960,0,"N","A",76200,750000,750000,750000,NA,0,0,22.5,0
"318","31150010100000030070000000","311","FAYETTE ST W","13104",20.25,105,2129.95834515786,0.048897,"Downtown","09","32","Commercial",1950,0,"Y","I",31500,2e+05,2e+05,2e+05,NA,0,0,0,0
"319","31150010100000030060000000","313","FAYETTE ST W","13203",20.25,105,2130.83547064171,0.048917,"Downtown","09","32","Commercial",1960,0,"N","A",31500,171000,150600,150600,NA,0,0,0,0
"320","31150010100000030050000000","317","FAYETTE ST W","13206",20.25,92.5,1873.12874424506,0.043001,"Downtown","09","32","Commercial",1960,0,"N","A",27800,204500,154500,154500,NA,0,0,305.03,0
"321","31150010100000030110000000","212-14","WALTON ST TO FAYETTE ST W","13202",66,112.5,9312.34327930879,0.213782,"Downtown","09","32","Commercial",1950,0,"N","A",110900,268900,268900,268900,NA,0,0,0,0
"322","31150010100000030040000000","321","FAYETTE ST W","13202",24,99,2366.31913869144,0.054323,"Downtown","09","32","Commercial",1920,0,"N","A",35600,180000,180000,180000,NA,0,0,0,0
"323","31150010100000030030000000","329","FAYETTE ST W TO WALTON ST","13204",87.86,205.26,13259.7027476536,0.304401,"Downtown","09","32","Commercial",1950,0,"N","A",185300,1313000,1313000,1313000,NA,0,0,0,0
"324","31150010100000030020010000","333-35","FAYETTE ST W & ONON CRK","13202",122.8,205.3,17869.4464029985,0.410226,"Downtown","09","32","Parking",0,0,NA,NA,307500,307500,0,0,NA,9553.7,13,0,3679.73
"325","31150010100000030010000000","335","FAYETTE ST W REAR","13202",62,214.8,12302.8909212463,0.282436,"Downtown","09","Null","Parks",0,0,"N",NA,12600,12600,0,0,NA,0,0,0,0
"326","31150010300000010010000000","101","OSWEGO BLVD & JAMES ST TO","13202",177.96,172.51,20605.4183444878,0.473035,"Downtown","09","32","Parking",0,0,"N",NA,502000,502000,0,0,NA,63.61,1,0,44.22
"327","31150010400000070070000000","108-12","SALINA ST N & JAMES ST","13202",44,85,3740.00420997349,0.085859,"Downtown","09","32","Commercial",1950,0,"N","A",149600,667500,0,0,NA,0,0,0,0
"328","31150010400000070040000000","119","JAMES ST","13205",10,66,659.84091403975,0.015148,"Downtown","09","32","Vacant Land",NA,0,"N",NA,700,700,0,0,NA,0,0,0,0
"329","31150010400000070050000000","114","SALINA ST N REAR","13202",22,10,220.14967678459,0.005054,"Downtown","09","32","Vacant Land",NA,0,"N",NA,200,200,0,0,NA,0,0,0,0
"330","31150010400000070080000000","114-18","SALINA ST N","13202",44,85,3740.00285766933,0.085859,"Downtown","09","32","Commercial",1950,0,"N",NA,149600,668000,0,0,NA,0,0,0,0
"331","31150010400000130040000000","200-02","GENESEE ST W & CLINTON ST","13202",31.23,62.05,841.804255589451,0.019325,"Downtown","09","32","Vacant Land",NA,0,"N",NA,38400,38400,0,0,NA,0,0,0,0
"332","31150010400000070030000000","121-27","JAMES ST","13205",45,132,5940.01400176827,0.136364,"Downtown","09","32","Parking",0,0,"N",NA,99400,101500,101500,101500,NA,0,0,0,0
"333","31150010400000070090000000","120-22","SALINA ST N","13202",44,85,3739.98751011467,0.085858,"Downtown","09","32","Commercial",1950,0,"N",NA,149600,668000,0,0,NA,0,0,0,0
"334","31150010400000110050010000","300-20","ERIE BLVD W","13202",562,810,229452.259634571,5.267499,"Downtown","02","32","Commercial",1940,0,"N","A",6e+05,13851000,13851000,13851000,NA,0,0,803.51,0
"335","31150010400000050040000000","111-13","WILLOW ST E","13057",20.5,30,618.59243567153,0.014201,"Downtown","09","32","Commercial",1930,0,"N","A",18000,57000,57000,57000,NA,0,0,0,0
"336","31150010400000130050010000","204-06","GENESEE ST W","13202",22.6,96.54,1632.94329781866,0.037487,"Downtown","09","32","Vacant Land",NA,0,"N",NA,31000,31000,0,0,NA,0,0,0,0
"337","31150010400000140010000000","101","CLINTON ST N & GENESEE ST","13202",64,422.46,75943.2451821538,1.743417,"Downtown","09","32","Commercial",1975,0,"N","A",1051900,8e+06,8e+06,8e+06,NA,0,0,0,0
"338","31150010400000070100000000","126-28","SALINA ST N","13202",22,85,1870.00469869315,0.042929,"Downtown","09","32","Commercial",1930,0,"N","A",74800,525500,525500,525500,NA,481.83,1,0,110.77
"339","31150010400000130060000000","208-12","GENESEE ST W","13202",35.42,80,2866.85206160741,0.065814,"Downtown","09","32","Commercial",1950,0,"N","A",42000,465000,185000,185000,NA,1498.91,1,720.33,44.97
"340","31150010400000070110000000","130","SALINA ST N","13205",22,85,1869.98857188114,0.042929,"Downtown","09","32","Parking",0,0,"N",NA,41300,42300,42300,42300,NA,0,0,0,0
"341","31150010400000130030010000","207-11","CLINTON ST N","13203",12.95,35.42,733.372484411295,0.016836,"Downtown","09","32","Commercial",1900,0,"N","A",15000,60000,60000,60000,NA,0,0,0,0
"342","31150010400000110040020000","105","FRANKLIN ST N & GENESEE S","13202",328.1,10.7,4356.75394541349,0.100017,"Downtown","02","32","Vacant Land",NA,0,NA,NA,28000,28000,0,0,NA,297,4,0,166.06
"343","31150010400000070020000000","131-57","JAMES ST & WARREN ST N","13205",157,202.62,31450.2445403896,0.721998,"Downtown","09","32","Parking",0,0,"N",NA,511450,522400,522400,522400,NA,0,0,0,0
"344","31150010400000070060000000","120","SALINA ST N REAR","13202",110,10,1099.99754014311,0.025252,"Downtown","09","32","Vacant Land",NA,0,"N",NA,1100,1100,0,0,NA,0,0,0,0
"345","31150010400000130070000000","216-18","GENESEE ST W TO CLINTON S","13204",30.58,100,3283.04851231059,0.075368,"Downtown","09","32","Commercial",1940,0,"N",NA,45000,495000,350000,350000,NA,0,0,0,0
"346","31150010400000070120000000","132","SALINA ST N","13205",22,85,1870.01746791761,0.04293,"Downtown","09","32","Parking",0,0,"N",NA,41300,42300,42300,42300,NA,0,0,0,0
"347","31150010400000060010000000","201-19","JAMES ST & WARREN ST N &","13202",125,142.36,10447.9025706125,0.239851,"Downtown","09","32","Parking",0,0,NA,NA,137000,137000,137000,137000,NA,0,0,0,0
"348","31150010400000060030000000","225","JAMES ST","13202",42.81,119.66,2273.44624860733,0.052191,"Downtown","09","32","Vacant Land",NA,0,NA,NA,33000,33000,0,0,NA,586.47,5,0,241.38
"349","31150010400000130090000000","234-44","GENESEE ST W","13203",71,66,4685.99128481142,0.107576,"Downtown","09","32","Commercial",1980,0,"N","A",70300,404000,404000,404000,NA,0,0,27.78,0
"350","31150010400000130020000000","221-23","CLINTON ST N","13202",53.76,15.61,796.210264973712,0.018278,"Downtown","09","32","Commercial",1900,0,"N","A",16000,87200,63700,63700,NA,0,0,192.5,0
"351","31150010400000130080000000","226-30","GENESEE ST W TO CLINTON S","13210",84.4,132,12674.0411568064,0.290956,"Downtown","09","32","Commercial",1953,0,"N","A",126000,2364000,1100000,1100000,NA,0,0,0,0
"352","31150010400000130110000000","252-58","GENESEE ST W","13202",40,65,2576.39723611812,0.059146,"Downtown","09","32","Commercial",1900,0,"N","A",39000,110000,110000,110000,NA,0,0,0,0
"353","31150010400000070010000000","137","WARREN ST N","13202",25.08,67,1574.68657272399,0.03615,"Downtown","09","32","Vacant Land",NA,0,"N",NA,75000,75000,75000,75000,NA,0,0,0,0
"354","31150010400000050030000000","115","WILLOW ST E","13202",10,97.06,1389.14974521834,0.03189,"Downtown","09","32","Parking",0,0,"N",NA,9700,9700,9700,9700,NA,994.11,5,0,204.82
"355","31150010400000050050000000","200","SALINA ST N & WILLOW ST E","13202",98.6,73.92,8260.16207795105,0.189627,"Downtown","09","32","Parking",0,0,"N",NA,171500,171500,171500,171500,NA,14304.36,5,0,1401.34
"356","31150010400000050020000000","117-21","WILLOW ST E","13202",24.33,103,2540.48792879169,0.058322,"Downtown","09","32","Parking",0,0,"N",NA,74100,74100,74100,74100,NA,5868.59,5,0,643.33
"357","31150010400000050060000000","210-12","SALINA ST N","13202",21,88,1862.69495485926,0.042762,"Downtown","09","32","Parking",0,0,"N",NA,55400,55400,55400,55400,NA,5015.71,7,0,709.03
"358","31150010400000090070000000","202-06","WILLOW ST W & CLINTON ST","13202",65.65,115.6,7672.90252264612,0.176146,"Downtown","09","32","Parking",0,0,"N",NA,106000,106000,0,0,NA,0,0,0,0
"359","31150010400000090090010000","234-48","WILLOW ST W & FRANKLIN ST","13202",97.5,123,11915.758662826,0.273548,"Downtown","09","32","Commercial",1900,0,"N","A",134400,913000,913000,913000,NA,0,0,229.63,0
"360","31150010400000050010000000","123-29","WILLOW ST E","13090",123.48,127,9845.42400037914,0.22602,"Downtown","09","32","Commercial",1950,0,"N","A",256200,356200,356200,356200,NA,0,0,0,0
"361","31150010400000110030000000","409","GENESEE ST W TO CRK","13202",266,127.44,42644.0336436258,0.978972,"Downtown","02","32","Commercial",1975,0,"N","A",210400,591700,591700,591700,NA,0,0,1199.07,0
"362","31150010400000090060000000","315","CLINTON ST N","13202",32,67.1,2153.58638730403,0.04944,"Downtown","09","32","Commercial",1930,0,"N","A",42900,216000,0,0,NA,0,0,0,0
"363","31150010400000060020000000","126-34","WARREN ST N","13218",146.31,60,6158.18366266621,0.141372,"Downtown","09","32","Commercial",1975,0,"N","A",187600,530000,530000,530000,NA,0,0,0,0
"364","31150010400000070130000000","136","SALINA ST N & WILLOW ST E","13205",132.88,205.44,33094.1908936661,0.759738,"Downtown","09","32","Parking",0,0,"N",NA,260400,291500,291500,291500,NA,0,0,0,0
"365","31150010400000130010000000","233","CLINTON ST N & WILLOW ST","13202",82.84,86.36,9451.74762779779,0.216982,"Downtown","09","32","Commercial",1900,0,"N","A",81000,408000,177600,177600,NA,0,0,315,0
"366","31150010400000130100000000","248-50","GENESEE ST W TO WILLOW ST","13202",41,152,19161.6080885827,0.43989,"Downtown","09","32","Commercial",1900,0,"N","A",1e+05,195000,195000,195000,NA,0,0,0,0
"367","31150010400000130120000000","260-64","GENESEE ST W & FRANKLIN S","13202",40,97.82,6058.03393685981,0.139073,"Downtown","09","32","Commercial",1950,0,"N","A",58200,134800,134800,134800,NA,0,0,39.72,0
"368","31150010400000120010000000","308","GENESEE ST W TO WILLOW ST","11357",126.05,144.57,4472.29974128634,0.10267,"Downtown","02","32","Commercial",1930,0,"N","A",94800,320000,320000,320000,NA,0,0,57.1,0
"369","31150010400000110040010000","303","GENESEE ST W","13202",399.2,235.06,97815.7204535622,2.24554,"Downtown","02","32","Parking",0,0,NA,NA,930000,1009840,1009840,1009840,NA,0,0,0,0
"370","31150010400000110020000000","409","GENESEE ST W REAR","13202",60,755,50128.3478706524,1.150789,"Downtown","02","Null","Vacant Land",NA,0,"N",NA,44100,44100,0,0,NA,0,0,0,0
"371","31150010400000090110000000","212","FRANKLIN ST N","13202",33,94.02,3246.00228428787,0.074518,"Downtown","09","32","Commercial",1900,0,"N","A",46500,252000,252000,252000,NA,0,0,0,0
"372","31150010400000090120000000","214","FRANKLIN ST N","13208",33,102,3366.0106278202,0.077273,"Downtown","09","32","Commercial",1900,0,"N","A",50500,150000,150000,150000,NA,0,0,0,0
"373","31150010400000110010000000","437","GENESEE ST W TO CRK","13057",107.35,100,8710.3719184445,0.199963,"Downtown","02","21.01","Parking",0,0,"N",NA,40000,60000,60000,60000,NA,0,0,0,0
"374","31150010400000090080000000","230","WILLOW ST W","13202",136.85,165,24217.5513239664,0.555958,"Downtown","09","32","Commercial",1980,0,"N","A",261800,2420000,0,0,NA,0,0,0,0
"375","31150010400000050070000000","214","SALINA ST N","19801",164.71,144,13420.8401027045,0.3081,"Downtown","09","32","Parking",0,0,"N",NA,2e+05,2e+05,2e+05,2e+05,NA,0,0,0,0
"376","31150010400000080010000000","101-239","SALINA ST N TO CLINTON ST","19801",655.29,274.57,180080.13543662,4.134071,"Downtown","09","32","Industrial",1971,0,"N","A",1794000,14785000,14785000,14785000,NA,0,0,0,0
"377","31150010400000090050000000","321-27","CLINTON ST N & HERALD PL","13206",66,134.4,8903.82244505656,0.204404,"Downtown","09","32","Commercial",1960,0,"N","A",176900,383000,383000,383000,NA,0,0,448.72,0
"378","31150010400000090040000000","203","HERALD PL","13202",66,68.26,4602.15344387909,0.105651,"Downtown","09","32","Parking",0,0,"N",NA,52000,54000,54000,54000,NA,0,0,0,0
"379","31150010400000090030000000","207-11","HERALD PL","13202",66,148.5,8838.11378573223,0.202895,"Downtown","09","32","Commercial",1950,0,"N","A",97600,110000,110000,110000,NA,0,0,0,0
"380","31150010400000090020000000","213-19","HERALD PL","13202",82,90.89,7581.74898710188,0.174053,"Downtown","09","32","Commercial",1935,0,"N",NA,75800,125000,125000,125000,NA,0,0,0,0
"381","31150010400000090010000000","221-23","HERALD PL & FRANKLIN ST N","13089",20.5,90.89,1906.41299506808,0.043765,"Downtown","09","32","Commercial",1930,0,"N","A",27000,118000,118000,118000,NA,0,0,0,0
"382","31150010400000100010000000","300-24","WILLOW ST W & FRANKLIN ST","13202",239,280.98,58767.9408807817,1.349126,"Downtown","02","32","Parking",0,0,"N",NA,385000,399000,399000,399000,NA,0,0,0,0
"383","31150010400000100020000000","344","GENESEE ST W & WILLOW ST","11360",148.25,23.01,38373.1052482345,0.880925,"Downtown","02","32","Commercial",1980,0,"N","A",409200,1300000,1300000,1300000,NA,0,0,0,0
"384","31150010400000010030000000","400","GENESEE ST W & WALLACE ST","13202",207,208.46,31037.4640177898,0.712522,"Downtown","02","32","Community Services",1940,0,"Y","A",175600,4e+05,0,0,NA,0,0,0,0
"385","31150010400000010020010000","215","WALLACE ST","13204",50,91.73,4052.55409487242,0.093034,"Downtown","02","32","Parking",0,0,"N",NA,20500,20500,20500,20500,NA,0,0,0,0
"386","31150010400000010020020000","217","WALTON ST REAR","13202",56,59.2,2851.68919927818,0.065466,"Downtown","02","32","Vacant Land",NA,0,NA,NA,8000,8000,0,0,NA,0,0,0,0
"387","31150010400000010040000000","400","GENESEE ST W REAR","13202",60,900,13102.9987879004,0.300803,"Downtown","02","Null","Vacant Land",NA,0,"N",NA,54000,54000,0,0,NA,0,0,0,0
"388","31150010400000020030000000","316","FRANKLIN ST N TO CLINTON","13202",50,300.63,15406.5211196397,0.353685,"Downtown","09","32","Vacant Land",NA,0,"N",NA,75100,75100,75100,75100,NA,0,0,0,0
"389","31150010400000010010000000","304-16","HERALD PL","13202",295,205.66,50587.7020298293,1.161334,"Downtown","09","32","Parking",0,0,"N",NA,220000,245000,245000,245000,NA,0,0,0,0
